date,geography,geography code,tenure_of_household_owned_owns_outright,tenure_of_household_owned_owns_with_a_mortgage_or_loan,home_ownership_stability,home_ownership_stability_lower_2_5,home_ownership_stability_upper_97_5,tenure_of_household_private_rented_private_landlord_or_letting_agency,tenure_of_household_lives_rent_free,tenure_of_household_shared_ownership,rental_insecurity_score,rental_insecurity_score_lower_2_5,rental_insecurity_score_upper_97_5
2011,Gateshead,E08000037,47,28834,-0.0802223866034573,-1.657439924187265,1.554902588262917,10130,104,844,-0.05529361496535989,-1.462174052632573,1.3921945894308565
2021,Gateshead,E08000037,27161,24448,0.25103316968771355,-1.304191607932744,1.8455843169701398,12920,122,350,-0.15053381443424882,-1.504959527887783,1.1855530380233055
2021,City of London,E09000001,1114,680,-0.5560173009349344,-2.013041786015245,0.9777157927564876,2064,5,12,-0.629336981424492,-2.091849806465157,0.7430153589366428
2011,City of London,E09000001,16,762,-0.5479857351451423,-2.11203667549797,0.9923232078939586,1451,45,61,-0.5557057042771596,-2.012910176478577,0.8382064719123793
2021,Barking and Dagenham,E09000002,11130,20189,-0.08846870642701811,-1.6039729237582032,1.476255698013666,16443,146,1274,0.2895493430687467,-1.077636567352348,1.7150376767852018
2011,Barking and Dagenham,E09000002,39,20416,-0.2190345662256089,-1.6845761989915822,1.3441014172058723,11559,175,555,-0.02219027208510125,-1.4612964766645256,1.4081108156464965
2021,Barnet,E09000003,39083,39324,0.6030597559636657,-1.0340117488510492,2.1869379086069496,45180,138,1633,0.91080486762089,-0.4953492943253585,2.3762623546929893
2011,Barnet,E09000003,240,40245,0.09169846230936808,-1.4994540456657162,1.7069452538839496,33175,366,1073,0.7994391609780629,-0.5874667539365784,2.191217093765584
2021,Bexley,E09000004,31210,34207,0.4278135086036699,-1.1295236865882572,1.9565153521655492,13078,65,1263,0.11306470694575801,-1.2687241290679656,1.5089078012820285
2011,Bexley,E09000004,42,37027,0.056522080304064755,-1.4861762948071588,1.5667084804058462,9721,105,688,-0.09296602372622755,-1.4558844790023369,1.3578151747307925
2021,Brent,E09000005,23933,21660,0.1064708378846811,-1.481124792353115,1.6452130173582586,39732,171,2246,0.999563376840414,-0.36616254165291173,2.3920682784666774
2011,Brent,E09000005,126,24908,-0.15991792859896903,-1.7753124885541005,1.4448848900213278,31784,416,855,0.7471998289838143,-0.6818560129939013,2.148676615092029
2011,Bromley,E09000006,163,49136,0.2577678943390678,-1.271135841095692,1.7970785142919836,16229,175,826,0.1433294102370156,-1.3445925176635947,1.5756419141168787
2021,Bromley,E09000006,44794,48234,0.8002073591150508,-0.788026004066604,2.3975177309182443,21418,47,1166,0.24462498967532229,-1.164285597785237,1.5750179017926955
2011,Camden,E09000007,282,14724,-0.3449000737661317,-1.8549295701599755,1.2148819541170373,29706,465,981,0.7765468545642437,-0.7223036264472097,2.2364390881928564
2021,Camden,E09000007,14780,12727,-0.14617885388994137,-1.679580585096071,1.4127789989386765,30382,274,715,0.5278015051211501,-0.8849370249196317,1.8720416906573498
2011,Croydon,E09000008,181,50348,0.31144486452203224,-1.2472924361239435,1.9096618256173041,28762,317,1212,0.7546598237330117,-0.6354456229189582,2.1564075709638795
2021,Croydon,E09000008,36992,46675,0.7015446158357254,-0.8669754308339839,2.282153591725448,36484,283,2183,1.0664556842457429,-0.39312246236438203,2.4504075476519693
2011,Ealing,E09000009,143,35006,0.06953207766666379,-1.4324643472094982,1.6858565258004976,32696,354,989,0.7417440925870332,-0.6644016324787394,2.197540680615551
2021,Ealing,E09000009,30275,31539,0.38647243469986753,-1.2325118666472907,1.9745843725656596,42063,313,2658,1.2268821570395378,-0.2553206879879795,2.7176465636936578
2011,Enfield,E09000010,128,38010,0.09141624967186454,-1.5472460102114518,1.7034085475702427,25395,283,785,0.4507976432838157,-1.0026685283483738,1.8264129652869734
2021,Enfield,E09000010,31740,31607,0.38633317804228856,-1.1066512170957645,1.9563754918868,32773,296,1319,0.7802356127948584,-0.6680837412916487,2.1565401681847147
2011,Greenwich,E09000011,217,27134,-0.11689919398626807,-1.7062016609503439,1.396725104384914,18678,337,772,0.38300923740682863,-1.0288306930179487,1.7284740198265354
2021,Greenwich,E09000011,18473,28454,0.1541688883034454,-1.3427431142068218,1.7873456242858958,26863,238,2471,0.9129640944771036,-0.5002504473202636,2.360724652342301
2011,Hackney,E09000012,79,15582,-0.27106051847516754,-1.8052194345578048,1.3069367346275917,28112,311,947,0.6039238988301845,-0.8037739467962993,2.038468049131367
2021,Hackney,E09000012,10263,15803,-0.12802685697774607,-1.723505706216965,1.4633683474134604,31943,259,2664,1.0555833452181136,-0.3455177287533287,2.46780695994991
2011,Hammersmith and Fulham,E09000013,132,14620,-0.3500554213983317,-1.9120820043328897,1.2212878837962104,24215,259,949,0.46569082083189056,-0.9705021435633084,1.895513955748397
2021,Hammersmith and Fulham,E09000013,12483,13607,-0.17527300004911678,-1.7446241304688477,1.317251432160861,27284,157,1208,0.5063472783555869,-0.8495961226264677,1.8945602251169593
2021,Haringey,E09000014,18141,20975,0.0392306286025456,-1.540281866704879,1.5946450796030116,35052,393,1732,1.0296340833319444,-0.3773803285307578,2.4307688606983353
2011,Haringey,E09000014,109,23277,-0.15284850260462857,-1.7181033275387052,1.3800181025923977,30924,325,737,0.6158023206178005,-0.8224625347945159,2.051613154225746
2021,Harrow,E09000015,26947,25743,0.21117018411800406,-1.2862556510428853,1.732613581119939,24354,152,1007,0.35916417520372373,-1.0160809528148342,1.8070825695196158
2011,Harrow,E09000015,210,28755,-0.03709419939471213,-1.5594319614926773,1.5608774738279962,17165,268,681,0.3006524230193866,-1.0497658775450887,1.7330879685382274
2021,Havering,E09000016,34918,35461,0.5222440707136887,-1.002908828478567,2.036863715206393,14452,95,976,0.11187175080982789,-1.3181568825452727,1.5461973350679945
2011,Havering,E09000016,60,37073,0.060922326556564065,-1.5411955150779675,1.678081751991705,9601,90,586,-0.16410182989378316,-1.4750223059876328,1.2397872828755092
2011,Hillingdon,E09000017,433,35090,-0.014877968715231945,-1.6695142768191082,1.569287169267943,16691,375,642,0.3286698933376681,-1.0284223564188002,1.7768373445215437
2021,Hillingdon,E09000017,28994,32837,0.380029501946652,-1.2181933293736278,1.9462771287260858,25692,135,1373,0.542974616135243,-0.8747053205298139,1.9010856740386761
2011,Hounslow,E09000018,127,27514,-0.09123800634471116,-1.6035100670132554,1.4611438939597607,21099,262,718,0.3421769156104262,-1.1028264763666469,1.7934341644114375
2021,Hounslow,E09000018,21761,25283,0.18929359573396348,-1.4399231671418349,1.770058398464779,29537,286,2225,0.9781317726463218,-0.3824742861932561,2.3689446622816415
2011,Islington,E09000019,99,15977,-0.31921634291969414,-1.85138937406539,1.171406038765833,23954,312,852,0.49439998006816593,-0.9623374693165628,1.9038807955812773
2021,Islington,E09000019,11151,14589,-0.15722918211593462,-1.736930700019139,1.411315342285568,28084,310,1580,0.7807005195004139,-0.6512430419863007,2.1937167061865117
2011,Kensington and Chelsea,E09000020,318,10074,-0.3629169233690671,-1.880743284033662,1.2135890053189928,26676,390,724,0.6041904046726256,-0.8077894891558216,1.946933679934752
2021,Kensington and Chelsea,E09000020,13301,7890,-0.28385868731810954,-1.8153746292325887,1.328756604934981,23560,127,676,0.21618186285671123,-1.2315614483262731,1.5693261796300075
2021,Kingston upon Thames,E09000021,18519,21418,0.05420002839094985,-1.5172122038678084,1.5745779656113552,16535,76,460,-0.07917404424423008,-1.5267826311887265,1.317904325959937
2011,Kingston upon Thames,E09000021,172,23035,-0.12279320173320993,-1.6406156727475114,1.3475254747205814,13391,224,525,0.05485128625890305,-1.3583489081972886,1.4886369629613945
2011,Lambeth,E09000022,248,28107,-0.07273500323861239,-1.6100934853970261,1.4496517819916341,36023,473,1389,1.0114486364067947,-0.38371858029037975,2.3802940722355896
2021,Lambeth,E09000022,16180,28289,0.14557884481573286,-1.5036322346071929,1.6965420359637209,39228,206,2441,1.049775756641829,-0.35093904649623386,2.508995910695033
2011,Lewisham,E09000023,89,31955,0.011676372144938727,-1.6082384980977147,1.5705391640652473,26665,323,1139,0.6467246822875985,-0.7739057333307597,2.102334798769596
2021,Lewisham,E09000023,18853,32377,0.23461678661988228,-1.3018991502423836,1.8756180927276336,30797,177,1944,0.7926058054818068,-0.6615060576893544,2.1473674555160374
2011,Merton,E09000024,97,26529,-0.12216617431862782,-1.7530802462558175,1.4400222548894752,18478,179,749,0.18177435082560048,-1.2203767839207265,1.5856251470935063
2021,Merton,E09000024,20695,24773,0.13003916185724973,-1.37087574129283,1.657167247577676,21998,42,869,0.12897343180549897,-1.2642292383773495,1.5287586624364669
2011,Newham,E09000025,98,20829,-0.21778940551099438,-1.7650145996571394,1.320331267284273,33118,483,871,0.8285210192048176,-0.5779694280675972,2.1870873019267956
2021,Newham,E09000025,14695,20884,-9.286490659685615e-05,-1.551436921189391,1.5138488987163292,41391,324,2739,1.2112918884831907,-0.2154559090484655,2.6213141999096075
2011,Redbridge,E09000026,85,35072,0.010007678458854077,-1.5754994546001524,1.5676377552143235,21441,216,915,0.33409941332823684,-1.041699294831278,1.732579430412947
2021,Redbridge,E09000026,27956,31265,0.3704075131500509,-1.2195066239196217,1.964342537383052,29079,227,983,0.579186539874781,-0.8072050145414241,1.991848018775068
2021,Richmond upon Thames,E09000027,24535,25826,0.1872305398326574,-1.3376887606406918,1.848599562025941,18393,61,560,0.006083987655786405,-1.4089949937055362,1.4314966829848894
2011,Richmond upon Thames,E09000027,176,26994,-0.092279887986367,-1.6646662983804705,1.4981947426884106,16410,211,643,0.17635803095422853,-1.2518828960603325,1.622400784655647
2021,Southwark,E09000028,13879,23870,0.032395976485600726,-1.5061274529285997,1.549416870324394,34493,392,3182,1.258460940599693,-0.07889032732089987,2.6037011827827294
2011,Southwark,E09000028,212,23525,-0.1694223734659098,-1.6811150205243979,1.4108483846813358,26752,397,1132,0.7289645551498419,-0.7200692040558272,2.1120758538103326
2021,Sutton,E09000029,23400,29647,0.26846275192001495,-1.3509488007192638,1.8019319865943126,15372,61,889,0.03780278161933585,-1.3609344318591403,1.5485434999253664
2011,Sutton,E09000029,76,30795,-0.037306725647834264,-1.6367560376694508,1.5744505995180555,11671,93,589,-0.09915367958810226,-1.5350609318649733,1.3289118718972663
2021,Tower Hamlets,E09000030,9424,18459,-0.13194815578739644,-1.7310183396894088,1.4446422651513864,43126,276,3143,1.2629203707755905,-0.1200319174559182,2.639943582324335
2011,Tower Hamlets,E09000030,151,15904,-0.31682324333876666,-1.8866495524802698,1.2254900678099032,31227,621,965,0.9704836434343097,-0.5002751170980748,2.411781268085768
2021,Waltham Forest,E09000031,20817,29539,0.26819657255873314,-1.2896582880288643,1.7815875912505674,26361,153,1700,0.6489008738966957,-0.776801869147713,2.0384840513798004
2011,Waltham Forest,E09000031,104,28965,-0.04483167050121,-1.6560643576215106,1.5621851866250713,23919,299,780,0.466483410276518,-0.9244122725769599,1.8140391658138144
2011,Wandsworth,E09000032,284,35326,0.04356972145895481,-1.5489297071541033,1.702417426304631,39171,326,1536,0.9598235044504537,-0.4501857023518747,2.3738300453327073
2021,Wandsworth,E09000032,24410,33915,0.32811803527661776,-1.1895019474578923,1.9153289105767817,46295,184,2509,1.125630900828334,-0.1813802217599697,2.503214216388129
2011,Westminster,E09000033,474,13595,-0.2977641836316923,-1.8868360674763496,1.246826090899787,39732,672,1071,1.1115902328819984,-0.3436181400907807,2.583038333578613
2021,Westminster,E09000033,15213,10749,-0.1634370175766792,-1.7722944925138888,1.381500699658645,36871,284,695,0.6536241108448818,-0.7966401061039107,2.082922332729566
2011,Isle of Anglesey,W06000001,104,8527,-0.43779095479683666,-2.0064953878852854,1.1308904251204355,3699,111,410,-0.34203377774627663,-1.7009153558803978,1.1548406284314128
2021,Isle of Anglesey,W06000001,13756,7264,-0.24407042879483468,-1.832667652064797,1.3184760633752703,3735,98,87,-0.46212676391189544,-1.8597904035965631,0.8727826565318874
2011,Gwynedd,W06000002,134,13156,-0.3645310920946297,-1.9842761113436864,1.2393863172080795,6978,173,775,-0.07283972537790888,-1.4411931650534864,1.2708828314519809
2021,Gwynedd,W06000002,22214,11214,-0.05092619522277371,-1.676010110244276,1.549418839158718,7060,105,150,-0.3608010006424096,-1.748595495489925,1.0063661384064257
2011,Conwy,W06000003,67,15092,-0.31977779743719087,-1.8569374694613119,1.2255352830810597,7729,114,624,-0.16220425457874435,-1.5890138060171761,1.2244109066642874
2021,Conwy,W06000003,22759,12967,-0.010350456006085253,-1.5615261837708345,1.570850020150246,8526,41,291,-0.32150455442638487,-1.7329764891734865,1.114999511188691
2011,Denbighshire,W06000004,83,12855,-0.3253637293657861,-1.9310987162259825,1.24972702221332,5798,63,502,-0.26613048886253454,-1.7442931229159484,1.1198065845654548
2021,Denbighshire,W06000004,16828,11112,-0.1543748169359505,-1.7375268468616494,1.4248522425602266,7295,73,234,-0.3853428362119809,-1.808009986693927,1.0306329961050893
2011,Flintshire,W06000005,53,24054,-0.1493717713655151,-1.7955228993698944,1.4838192206523346,5914,86,676,-0.21376976954271454,-1.668172142203993,1.1972371181129653
2021,Flintshire,W06000005,25945,22074,0.1834188946012358,-1.3811857009615307,1.702425183645972,7544,32,307,-0.3752217351214572,-1.6911867146544202,1.0069348089135473
2021,Wrexham,W06000006,19947,16271,-0.025390893295339816,-1.625249702328055,1.5804056360808305,7890,188,182,-0.2129639945677187,-1.633634953161119,1.1837837727085898
2011,Wrexham,W06000006,70,18908,-0.2564817863032138,-1.835777727821878,1.4270245985090002,6062,75,568,-0.24817510105586665,-1.6589301659463183,1.203656585464602
2021,Ceredigion,W06000008,14798,6378,-0.22970632239803382,-1.7993083032268844,1.3118394175457904,5294,9,96,-0.49674162380393916,-1.8672900646497885,0.8766324987938189
2011,Ceredigion,W06000008,62,7502,-0.4291480071986595,-2.0145725701441823,1.1073042724046445,5653,151,409,-0.21219327631917603,-1.6859751878038867,1.216471504976652
2021,Pembrokeshire,W06000009,24647,12556,-0.028386568683998924,-1.5855626928907645,1.5067291854210336,7277,35,141,-0.4342866041085959,-1.8582804380873992,0.9870332284531219
2011,Pembrokeshire,W06000009,196,14251,-0.2934748605251246,-1.9086868919388218,1.360173233103559,6180,130,682,-0.16960130173663734,-1.511819201937238,1.22247998508734
2021,Carmarthenshire,W06000010,35629,21936,0.3014023647884452,-1.209590961926509,1.8646363839443092,10048,116,209,-0.26054038201761,-1.725085034535087,1.1418625850137336
2011,Carmarthenshire,W06000010,98,23678,-0.1325362740271548,-1.7357242582686454,1.4359682819870665,8196,156,851,-0.0047004354384738755,-1.4089567938471261,1.4044751245646845
2021,Swansea,W06000011,37162,28224,0.3998829535270101,-1.176177517185666,2.0023566204527814,16417,315,315,0.13824147777090495,-1.3165545239725227,1.5772554479586873
2011,Swansea,W06000011,89,31683,-0.01404814026666873,-1.6008812652709445,1.5460245337707446,13688,238,1245,0.3312105954719485,-1.1155580326285643,1.7213097286043808
2011,Neath Port Talbot,W06000012,41,19503,-0.21376893302658076,-1.769874055616995,1.3270691331558204,5404,86,655,-0.2812910888010853,-1.6372156094811054,1.0901271803572528
2021,Neath Port Talbot,W06000012,23850,17661,0.05576958332937174,-1.4656931671530884,1.6550309002991435,7014,116,99,-0.34451466595193714,-1.7925628387586583,1.0078375010585259
2021,Bridgend,W06000013,23670,20291,0.12723493325798657,-1.4466298914326285,1.5838496847834458,8128,63,136,-0.388449780089865,-1.7558217591676484,0.9423833569378954
2011,Bridgend,W06000013,54,21889,-0.2308196360236255,-1.7733441447058302,1.3014232920422653,6310,111,713,-0.1966306109359436,-1.5973342906199486,1.1173236509325788
2021,Vale of Glamorgan,W06000014,22052,19231,0.0446761362576005,-1.5416523578198984,1.673481857177466,7474,31,135,-0.432956203508767,-1.8400457244624775,0.9365625144754188
2011,Vale of Glamorgan,W06000014,226,19693,-0.2219217874285626,-1.8498612892435538,1.350831021657337,6780,177,630,-0.09458295927871718,-1.5378709675391458,1.315532109970992
2021,Cardiff,W06000015,42072,43355,0.7127353582708412,-0.8015401679965561,2.320260573190493,32757,404,439,0.6476657700379806,-0.7666347178534835,2.070710248353172
2011,Cardiff,W06000015,145,46474,0.20221550290426427,-1.3940737802188403,1.7706126379970395,28972,386,1717,0.9324275274870394,-0.5401847720297794,2.2581250991990443
2021,Rhondda Cynon Taff,W06000016,39686,30943,0.5049502356905015,-1.0186147274674722,2.1121464127920127,15671,124,173,-0.16598310805555289,-1.5654640489503273,1.2943044738548053
2011,Rhondda Cynon Taff,W06000016,45,34422,0.025128341714637164,-1.5755377585216928,1.6997755020286973,12334,137,1088,0.12563846568638132,-1.354720891979987,1.5379996225104948
2021,Caerphilly,W06000018,27449,24053,0.2120202910083905,-1.4612384164632073,1.8450097460474222,8598,48,228,-0.35196769237496583,-1.7593657340294775,1.0905385846195745
2011,Caerphilly,W06000018,32,27444,-0.14337036938374317,-1.6900650279459157,1.4117997101526363,7178,73,712,-0.1781208282406037,-1.575439007880733,1.185805611851836
2021,Blaenau Gwent,W06000019,10564,7658,-0.31768593813772056,-1.890421463052004,1.2222329516414716,4160,41,36,-0.5300282368587766,-1.9720302927281421,0.8658038693865792
2011,Blaenau Gwent,W06000019,19,8865,-0.40749793830433445,-2.0278872464855273,1.1270397301076032,3480,90,303,-0.4282951366094135,-1.8982519686792327,1.0005101819853066
2021,Torfaen,W06000020,13952,11963,-0.161801484970146,-1.7340231832922348,1.3623978967340733,3701,33,223,-0.506526949833472,-1.9491230335268528,0.8757705475516369
2011,Torfaen,W06000020,16,13342,-0.3615692148516065,-1.9350711886264569,1.2927795341895696,2894,74,331,-0.41338533684769946,-1.8202586989904124,1.0273164398976058
2011,Monmouthshire,W06000021,68,12873,-0.38077210879067275,-1.9084530544824125,1.2827208802084722,3651,64,347,-0.41631633953254144,-1.8144942254160745,0.987812014933709
2021,Monmouthshire,W06000021,17738,11691,-0.10538953651116861,-1.628702913729935,1.4916513969888952,4674,21,147,-0.47940265277905797,-1.9519833165773715,0.9180031070726942
2021,Newport,W06000022,20172,21387,0.08603192305678133,-1.4996837743614944,1.7228506483109058,9663,138,474,-0.1383193292681864,-1.5316503505260617,1.259691367354455
2011,Newport,W06000022,54,21043,-0.1910973659488482,-1.7734527245394398,1.3892299791819007,7870,138,510,-0.186486035552553,-1.5978326864500012,1.208694767055156
2011,Powys,W06000023,207,14464,-0.28859414498982167,-1.789095951071941,1.2891895068059425,7522,167,742,-0.05702692863509011,-1.438596804722606,1.4008443213923163
2021,Powys,W06000023,28098,12586,0.03213286031513148,-1.4961991722072798,1.5430677636493846,8592,106,151,-0.33058537473387023,-1.7368769588983635,1.0245707887659583
2011,Merthyr Tydfil,W06000024,25,7566,-0.45680002354258925,-2.1181576099605937,1.0755713580566055,2500,52,232,-0.49323937796424494,-1.9425883465449272,0.9226745297421542
2021,Merthyr Tydfil,W06000024,9101,7012,-0.31624885053287305,-1.8832067295225394,1.2884804104105518,3325,44,33,-0.5244873706621322,-1.9514986172936184,0.8866632808440272
